,y,pred
1693,7714.3231,7872.439833030992
1694,7903.51351,7835.892973140217
1695,6198.06496,6402.600777838688
1696,7303.58812,7348.659410397875
1697,6822.97163,7298.6444440485975
1698,4769.31827,4848.6009343707465
1699,5864.12845,5673.047113994322
1700,6249.47082,6124.966355748133
1701,4016.3616,4218.688590987254
1702,7608.62182,8034.655063600476
1703,3983.09785,3872.920052480209
1704,6687.25926,6976.067958450447
1705,7399.87589,7368.679380378719
1706,5773.62581,5753.151111818352
1707,7570.48492,7800.217546000073
1708,6806.49269,6508.495160648545
1709,6770.23332,6831.259020575817
1710,6072.83443,6252.1485841713475
1711,8489.69192,8184.580059214626
1712,7510.79057,7624.558244761109
1713,5085.84473,4917.411783485733
1714,7301.10622,7535.768742328291
1715,4057.55521,4016.8446008092487
1716,6628.76363,6458.733918161837
1717,3900.34404,4004.4374867179395
1718,7411.17457,6764.036366241195
1719,7521.71436,6724.481226240961
1720,6842.76056,7196.41983436004
1721,4740.01505,4602.529080080965
1722,6524.29532,6344.3953958372695
1723,6575.59267,7059.72112631733
1724,5424.12351,5351.857167365095
1725,6451.10052,6743.375439415868
1726,3626.36653,3618.754344203784
1727,6467.65476,6887.315695698959
1728,8263.28974,8069.89867655321
1729,5205.3203,4902.096615656837
1730,5527.42503,5890.322013504898
1731,6870.34212,7195.51349023572
1732,7270.31832,7563.938132898998
1733,6449.04157,5622.784380713296
1734,4393.52743,4272.4086613759755
1735,5892.161,5317.806012420118
1736,5150.94289,5379.84477304519
1737,6131.30938,6545.617821898239
1738,4926.27902,4980.569606573663
1739,7998.35059,7693.77323693988
1740,4248.35505,4371.691766319254
1741,7103.50894,7431.716225694319
1742,2605.69676,2511.34695390708
1743,7675.96352,7540.305461109732
1744,7616.70599,8278.158343956027
1745,4737.63925,4234.977819811442
1746,7127.16457,7467.020364571974
1747,7175.06898,6992.2048449573485
1748,3501.17992,4681.487039328582
1749,6392.35667,6662.17856062021
1750,5330.63134,5017.44036070443
1751,4166.29973,4142.95955790193
1752,7565.21124,7488.691724619646
1753,7028.6735,6682.283170185387
1754,5954.51315,5975.376758899893
1755,5601.20531,4621.03997337379
1756,5221.35741,5415.887538239991
1757,6645.56998,6050.404050976085
1758,5781.85965,5596.743283771682
1759,7236.09025,7537.175526534113
1760,7895.0208,7658.959478495301
1761,6010.76008,6381.421822369921
1762,6717.44627,6921.784148595569
1763,7406.90248,7323.055079729609
1764,6020.87569,7217.314213785583
1765,4644.60117,4480.060264064878
1766,5711.85174,5837.390574157711
1767,7517.44077,7688.200288765525
1768,6013.40759,5198.283220671423
1769,5449.4212,5549.221691075856
1770,5729.56964,5877.765719787018
1771,5192.88315,5428.0346767972715
1772,6254.82922,5797.977468166213
1773,3901.98955,3690.447073958203
1774,7771.01027,7738.1748808189805
1775,7243.22611,7580.857035940775
1776,3276.36206,3072.892693299772
1777,3804.61017,3966.392935488986
1778,5882.96562,5701.736976317679
1779,6543.97182,6642.2592073588385
1780,5205.3203,4920.357169872223
1781,5496.08506,5931.940248994379
1782,5602.02293,6061.363423594368
1783,6072.83443,5803.5303529741905
1784,7041.38018,7395.267023169497
1785,6595.45629,6689.6021561304915
1786,4696.44394,4325.971716126249
1787,5333.97357,5164.8289057983275
1788,6292.42962,6110.981294351455
1789,7399.87589,6933.7461995296
1790,7675.96352,7903.550611804014
1791,3923.90628,4078.340524336214
1792,5948.11447,5850.947470891646
1793,3723.52338,3906.041519208702
1794,5388.50369,5953.555775506571
1795,8247.52116,8730.38740704515
1796,6015.22456,6493.429164908084
1797,6135.69998,6115.413842761493
1798,4232.76231,4317.395116947126
1799,6467.65476,6325.744152501276
1800,8743.52098,8379.042247637226
1801,5911.49359,5862.837539679556
1802,3276.36206,3106.7247922078786
1803,7297.7321,7731.776972237647
1804,6992.82314,6849.232431733744
1805,5313.37828,5406.099147993225
1806,7626.61733,6779.762123173856
1807,6595.45629,6690.918683745978
1808,6010.76008,7093.507660896008
1809,6673.304,6708.187540542058
1810,5831.7066,6340.658150520816
1811,5393.56434,4916.002361997524
1812,4587.38557,4068.3920296906344
1813,4068.35066,4168.392815403464
1814,5767.17836,5925.7344528208305
1815,6842.76056,6832.060332009227
1816,5544.62172,5718.4889754797805
1817,6554.97686,6678.978615451128
1818,6254.65511,6563.728021327079
1819,6443.2569,6017.278310995349
1820,6687.25926,6062.413502963027
1821,6574.18247,6225.467081590428
1822,7713.4796,7625.877518088993
1823,4975.88538,5113.736848349485
1824,8104.93497,8207.91771700178
1825,5336.97473,5370.626266622927
1826,4112.89349,4385.182856096804
1827,6822.97163,6756.703857968052
1828,7521.71436,7634.216834380255
1829,6098.11317,6320.9461767189605
1830,3631.90544,3592.568202770739
1831,3436.49354,3501.5972446512005
1832,7406.90248,7283.674773032479
1833,6663.00068,6818.173708382339
1834,6370.89887,6334.8422734106825
1835,4218.32799,4337.141687383884
1836,5313.37828,5382.088944264655
1837,7163.9441,7466.053997427494
1838,7236.09025,7289.573554818362
1839,6795.88187,5535.866999619055
1840,4936.10558,5228.234692719423
1841,5970.68186,5361.65652983264
1842,7548.34706,7534.278076292925
1843,3496.35236,3762.8598006922257
1844,5996.07855,6428.042692681265
1845,5009.96222,4894.94683018941
1846,4558.98072,4405.84908249886
1847,6493.25828,6653.483359729915
1848,7765.25632,6593.040028788018
1849,7884.56772,7147.979874138429
1850,6909.43,6138.956670662603
1851,6846.00686,7030.8253308897765
1852,7152.13259,6979.063614159248
1853,6254.65511,6644.890561206081
1854,6093.31527,6428.1762395561345
1855,3238.02815,3505.3483974868795
1856,5645.14663,5647.7896819472735
1857,6514.63899,6234.5309108838555
1858,6702.78038,7334.811869275887
1859,8090.41713,8145.389300513845
1860,4865.39997,5303.149051588716
1861,5439.4215,5568.268207225501
1862,6691.04322,6146.225607940702
1863,7502.24389,6997.848392212622
1864,7690.1749,7267.227230566434
1865,6770.23332,6879.486326874878
1866,4667.72494,4225.278641671208
1867,5005.32997,4734.908066669022
1868,6880.7759,6539.190272197575
1869,5330.06203,5386.327177127372
1870,7048.87072,6981.317585808978
1871,6628.76363,6282.270930607097
1872,6608.90751,6624.201182861791
1873,3496.35236,3387.547111873826
1874,6198.06496,6685.075771421656
1875,4546.78674,4896.889878114145
1876,7616.70599,6608.187298292316
1877,6503.27204,6458.582898127206
1878,7198.42285,7256.30298259198
1879,5696.02606,6979.821584491721
1880,5773.62581,5590.104816053252
1881,6521.29112,6510.407615072763
1882,4079.91244,4165.360971915945
1883,7184.01384,7410.70979668096
1884,5718.40817,5383.694200818163
1885,4870.62537,5378.167529539465
1886,4125.75712,4596.428824853421
1887,5395.33158,5316.054499466041
1888,5313.37828,4711.024492213281
1889,5747.56017,5454.93928176273
1890,8134.72655,8565.128481507563
1891,4203.02762,4309.076759658676
1892,6619.84695,6845.392629795202
1893,6903.87339,6628.178731515931
1894,5695.56442,5535.295230733998
1895,4858.24073,4991.937377841567
1896,6392.35667,6629.020655250464
1897,5735.13303,6506.67863170183
1898,6079.08526,6329.723638156342
1899,4045.47966,4186.832954508138
1900,8562.37077,8074.234387792916
1901,4203.02762,4318.047797698129
1902,3511.5379,3562.4466966588825
1903,7284.81478,7402.88429062158
1904,5529.06614,5694.66682977476
1905,7554.4683,7302.261844171957
1906,6146.83152,6766.946484229789
1907,5360.87391,5756.002479637926
1908,5882.96562,5643.959409056391
1909,6443.2569,6651.427034673656
1910,7667.83619,7447.48560594736
1911,5700.24324,5895.552491953309
1912,4178.77206,4281.858033339568
1913,8174.46338,8260.199392399481
1914,4178.77206,4256.791805232102
1915,6335.29639,6137.995709119041
1916,6236.70711,5509.262418380538
1917,8173.5891,8154.116295800057
1918,6263.80788,6182.6983284321395
1919,7793.44206,7019.662950382113
1920,4576.10071,4283.533434641451
1921,5639.4452,5713.181245137144
1922,4926.27902,4927.9755018740325
1923,6125.69538,6296.919784312762
1924,7778.34916,7796.734554584371
1925,5399.86113,5358.340631695872
1926,3385.36422,3771.1544292227563
1927,4125.75712,4304.332131315165
1928,6862.90839,6572.7016655529405
1929,6347.56076,6164.362337614057
1930,5767.17836,5617.281708250835
1931,5136.93247,5887.294438751953
1932,6979.32479,7482.473591589769
1933,5675.72149,5746.526934438665
1934,7425.75194,7500.80232361229
1935,4460.91457,4404.511177695815
1936,7007.66825,6531.140228831751
1937,7558.00588,7099.978630052377
1938,5767.17836,5797.166723264119
1939,5009.96222,5816.821240905418
1940,6614.21931,6568.128418381555
1941,7270.31832,7372.49202717713
1942,3373.43684,3478.466769631468
1943,4177.0152,4359.925159840617
1944,3712.99786,3889.4350940707754
1945,4336.10096,4618.840103212018
1946,6254.65511,6168.5518699369495
1947,6400.02221,7294.542788424587
1948,5773.00842,5464.143827059859
1949,5333.87334,5381.2572938709945
1950,7290.10652,7569.517596039099
1951,4178.77206,4231.075102925488
1952,4340.82151,4166.150804214358
1953,6107.38247,6018.244007552541
1954,7184.01384,7634.875796831831
1955,6677.62443,6447.558228512626
1956,4387.74185,4240.195250772516
1957,5538.91301,5563.071073910418
1958,7903.51351,7535.118948877753
1959,7441.50942,6946.104963690395
1960,6752.17704,6383.522536990011
1961,7071.83395,7706.215969027711
1962,8284.85461,8311.469020120712
1963,4576.10071,4457.677541243394
1964,6848.62622,6711.491452366128
1965,7222.00462,7097.955063187419
1966,7181.42522,7482.597224952071
1967,7293.53617,6919.920939743148
1968,3866.79896,4011.017490840004
1969,5529.06614,5918.904920984907
1970,7416.70776,7283.147268594796
1971,5388.50369,5394.378603730052
1972,4684.89321,4706.437014030071
1973,3764.31973,3999.5751246986238
1974,4899.11899,4761.141903398282
1975,6543.97182,6829.60744406336
1976,4045.47966,4142.41931986632
1977,7122.49056,7394.783135013258
1978,7028.6735,7277.51024651208
1979,3387.78516,3686.3157319002166
1980,4166.29973,4274.334384857737
1981,6589.27898,6983.973930689208
1982,3813.16579,3985.1292012175363
1983,6826.20873,6627.263045013529
1984,6030.98074,6607.2101746942535
1985,6251.61184,6764.102452857722
1986,7565.10416,7742.433117598885
1987,3049.26032,3128.3065391603122
1988,4232.76231,4155.904207104162
1989,4433.53697,4562.583971141239
1990,7548.34706,7772.73986723792
1991,5739.68029,5806.840848388405
1992,7897.9319,7781.058644526325
1993,6869.7776,6858.884946041089
1994,6493.63712,6530.144008280651
1995,4913.22292,4844.855625089287
1996,8743.52098,8439.15519726141
1997,7570.60862,7590.725142662755
1998,4350.42467,4473.302745255096
1999,6543.97182,6686.742585174561
2000,5246.52146,5643.498441188993
2001,5150.94289,5263.296613650969
2002,7428.83442,7230.706275999168
2003,5005.32997,5146.790250220643
2004,5684.14351,5891.809333184156
2005,6465.37205,6378.208929305612
2006,5501.87808,5999.937444543613
2007,7028.6735,7477.191591945651
2008,6754.44894,6539.6722266409815
2009,8007.20621,7846.202614017086
2010,6779.98166,6920.958036266125
2011,4387.74185,4562.679686879461
2012,5867.99722,6274.533062650778
2013,7903.51351,7762.049598189755
2014,5538.91301,6559.702184215548
2015,5356.87186,5759.236596378749
2016,7800.50128,7394.061868530178
2017,8254.12654,8046.432412627233
2018,5674.02852,5810.529644483337
2019,6747.59779,6510.661324082368
2020,7669.81182,7475.563692490003
2021,4865.39997,4771.032911113232
2022,5830.48855,6099.893003039459
2023,6771.72291,7160.951326553899
2024,5535.05665,5872.707217367264
2025,4926.27902,4747.3368263524535
2026,6626.8515,6610.279880824208
2027,6909.43,6844.595929005383
2028,6368.84982,6876.629525544715
2029,5711.85174,6064.982265003142
2030,7103.50894,7146.476215157945
2031,6801.32393,7114.310639742456
2032,6190.66597,6190.5032334415955
2033,5852.8742,6098.888512707577
2034,7888.41493,6457.875060586226
2035,5711.85174,5827.1437715275715
2036,6574.18247,6323.853618903486
2037,4068.35066,4071.4710825668935
2038,6614.21931,6205.856921229166
2039,5628.8828,5495.860837133529
2040,6060.64149,6348.828877718588
2041,7219.76039,6713.2795457899265
2042,7415.89441,7362.115741613037
2043,4858.24073,4953.940532551214
2044,3269.27176,3532.556853890015
2045,5773.00842,6046.827060037347
2046,6079.08526,6257.0845441730235
2047,5741.31418,5661.0919408334885
2048,7555.17159,7176.944847978721
2049,3269.27176,3406.4159144130663
2050,6747.59779,6300.792712690658
2051,3998.05416,3475.7669918583015
2052,4282.70063,4244.838995264134
2053,8671.71681,8071.867980664851
2054,5729.71505,5993.355167051865
2055,6135.69998,6243.12064525051
2056,8090.41713,6761.055745155223
2057,5632.45917,5836.212701595487
2058,7555.17159,7759.213982537141
2059,3895.62684,3923.5824288070817
2060,4350.42467,4320.9145348600905
2061,5005.32997,5142.096580037154
2062,6848.62622,7168.566608613193
2063,6735.24371,6754.663157075731
2064,3502.08292,3432.9332189188826
2065,6072.83443,6081.582078466581
2066,7183.10038,7257.175555069771
2067,7417.81497,7344.844975656855
2068,6409.14001,6338.549259814117
2069,6467.65476,6893.6745327063545
2070,4936.01177,5087.84356241862
2071,7829.47294,7795.93028084049
2072,5934.01088,7397.3891402697445
2073,6772.93347,6563.910307285565
2074,5914.16491,5874.269971664231
2075,5178.27031,5374.437854376922
2076,3895.62684,3901.692412088156
2077,6554.97686,6340.947824028412
2078,5934.01088,6266.918126890276
2079,4936.10558,4782.3406473495215
2080,6842.76056,6830.294923392103
2081,6370.89887,6857.591380687849
2082,5330.36931,5742.770562576872
2083,4051.55129,4258.107424692569
2084,6922.84679,6438.65147013274
2085,8254.12654,8145.028126783
2086,7411.17457,7696.419592487167
2087,5916.86224,5568.0562314544
2088,4868.21145,4991.760982283868
2089,5732.24032,5873.540723167691
2090,4282.70063,3794.5294810326777
2091,7041.38018,6919.326154297698
2092,6060.64149,6275.709080122615
2093,3269.27176,3457.777295516579
2094,7381.3794,7118.890682556528
2095,3139.43255,3206.906816121227
2096,8538.462,8366.242481975845
2097,6589.27898,6046.327751093566
2098,4051.55129,4090.913809126743
2099,6132.41738,6304.4681705637595
2100,6806.49269,6347.861542263829
2101,6575.59267,6971.862804739481
2102,8823.69011,7289.224636362567
2103,7425.75194,7537.156439470833
2104,6010.76008,6239.9419728085595
2105,6540.10545,5686.078216658028
2106,8465.88563,8597.032917774908
2107,5336.97473,5866.378119828107
2108,8090.41713,8761.862510967672
2109,5755.70016,5369.1079351697645
2110,7416.70776,7471.765681674373
2111,5330.63134,5073.069451963796
2112,4936.36477,5782.639732357973
2113,4357.82292,4151.14010929681
2114,5535.05665,5738.002675284586
2115,7829.514,7849.482239899364
2116,6663.00068,6727.829211604985
2117,6150.84205,5799.966166394395
2118,6708.24129,6604.259532515105
2119,5454.63385,5737.81710089228
2120,3998.05416,3398.515094817659
2121,5882.96562,5384.804913264339
2122,6578.23522,6162.18567764925
2123,4641.00151,4112.384381143293
2124,7626.61733,8258.556354971108
2125,6409.14001,7328.040093160238
2126,5735.13303,5789.025260858671
2127,4460.91457,4228.472051154324
2128,7713.4796,7913.326667166875
2129,7626.61733,7506.509384513207
2130,3631.90544,3701.1387932142334
2131,5755.70016,5967.7278383178345
2132,5632.45917,5941.303203127529
2133,7617.39589,7453.886054345952
2134,4898.83586,4703.782718973855
2135,6948.2288,6836.125155159549
2136,7107.60976,7703.815879730595
2137,4936.01177,5010.078618185196
2138,7215.40971,6644.897325072394
2139,3276.36206,3155.128719104925
2140,6589.27898,6422.337682199282
2141,8408.38341,8131.739085907415
2142,7400.77538,7353.584918366603
2143,5356.87186,5567.363050837292
2144,5367.61826,6506.685378139213
2145,7945.18784,7780.042719489968
2146,7024.74836,6787.056588661166
2147,7130.83001,7354.837226212097
2148,7570.60862,7541.86980133086
2149,7626.61733,7713.146180175769
2150,4999.15621,4689.562468668137
2151,6941.82413,6913.768698927655
2152,4694.60819,4566.5313987487625
2153,5388.50369,5533.029568033588
2154,6157.05484,6037.676935627469
2155,6157.05484,6309.215860839864
2156,5514.66748,5226.300499633939
2157,4808.60902,4892.6213486329525
2158,3837.51296,3920.864322575422
2159,8298.20697,5530.101603286297
2160,7440.71201,7566.358170736166
2161,7706.88137,7325.962457546106
2162,5482.0813,5419.507417700908
2163,6327.00807,6396.78507773755
2164,5085.84473,5220.9623861125765
2165,6731.71221,6497.0210194875945
2166,2508.37567,2138.8578160019442
2167,6098.11317,6116.036380289708
2168,6451.10052,6666.864097930491
2169,6998.37875,6656.66132669913
2170,5538.91301,5578.3464780107715
2171,8671.71681,7977.092733452555
2172,6299.22636,6543.315866962614
2173,3276.36206,3620.464918456695
2174,5916.86224,6003.55864774474
2175,8538.462,8230.164607210863
2176,6098.11317,6883.180577859246
2177,4177.0152,4377.244324232144
2178,7293.53617,6710.4780934258415
2179,7771.01027,7339.25911649589
2180,5548.12201,5869.822352274525
2181,6826.20873,6531.3773978627905
2182,7669.81182,7729.102369709035
2183,5732.24032,5623.3787917318095
2184,7150.9817,7143.478808868149
2185,5715.0084,5613.179892179247
2186,5971.39402,6310.771057085905
2187,6033.77856,6184.938231563068
2188,4112.89349,4293.8232692990805
2189,6325.26613,6469.683345592286
2190,6645.56998,6879.237332173499
2191,6898.39095,7107.3672453383915
2192,7041.38018,7843.7057655756
2193,7675.96352,7735.552212096962
2194,6102.76282,5985.386639224671
2195,4303.94303,4226.7706052510985
2196,5360.87391,5332.722247647505
2197,6746.4546,6980.397180795713
2198,5018.45303,5130.688501301051
2199,5333.87334,5348.151353076068
2200,7608.62182,7576.406624702206
2201,3900.34404,3944.1112609659813
2202,5296.61109,5537.486470502239
2203,3804.61017,4076.17008657308
2204,3834.5748,3942.434590066161
2205,8605.19995,8122.286234810141
2206,1945.53061,5077.689949594007
2207,7451.72563,7540.580846183679
2208,5767.17836,5730.552885661436
2209,4166.29973,4180.705886255551
2210,6079.08526,5920.740686404017
2211,7019.69438,7269.910484499233
2212,6019.26248,5907.035932730709
2213,6608.04163,6284.726338635304
2214,6020.87569,5454.220381680625
2215,7028.6735,7611.296797313953
2216,6626.50685,6954.087694535952
2217,4433.53697,4592.496081075309
2218,7184.01384,7180.311736271458
2219,5852.8742,6062.021702252798
2220,6979.32479,7448.821758709189
2221,8562.37077,8991.489288174613
2222,6628.76363,6675.465561254117
2223,4930.61903,5339.762721642808
2224,7417.81497,6784.755695322536
2225,7714.3231,7838.527239973897
2226,6026.06365,5943.416500823489
2227,6589.27898,6517.0488847167835
2228,6392.35667,6255.011010718106
2229,5811.21147,6068.702912156034
2230,5446.69747,5489.9153922980895
2231,5205.3203,5423.602106102935
2232,5876.96001,5558.011709919854
2233,4945.79443,4882.179210083386
2234,6992.82314,6877.717600916938
2235,7554.4683,6948.239486169055
2236,7317.95104,7451.163662147024
2237,7234.25525,6750.304504030155
2238,4769.31827,5067.50856788382
2239,7041.38018,7333.962366167685
2240,7626.61733,7555.127065520275
2241,7483.73632,7398.324506716661
2242,5831.7066,6096.983829537279
2243,5862.80545,6277.962437815921
2244,6279.3385,6235.055114659954
2245,5948.11447,5741.1213730614945
2246,4975.88538,5226.832552369557
2247,7738.88171,7408.251261790065
2248,7130.83001,7361.12166247542
2249,3866.79896,4531.850315829584
2250,5424.12351,5590.120472524213
2251,4068.35066,4229.152946845268
2252,7071.61532,7168.959704060624
2253,3373.43684,3442.072773104175
2254,6569.24967,7101.291150040357
2255,5996.07855,5972.059411606977
2256,4245.28573,4189.364554850845
2257,5033.68556,5083.423848663986
2258,7667.83619,7481.477420422823
2259,5498.58395,5360.846282393875
2260,3182.69865,3271.4757213657913
2261,5970.68186,5841.024652442207
2262,6920.08427,6629.4544310008605
2263,6626.8515,6610.565635115687
2264,6880.7759,6935.802939791662
2265,7297.7321,6931.280038525529
2266,6306.55062,6331.354371528483
2267,6707.59259,7252.569282152435
2268,7564.77493,7472.491624357557
2269,3269.27176,3207.527755865516
2270,4254.82514,4318.437444191444
2271,7920.06175,7646.863229212722
2272,6580.39696,6998.153988226164
2273,7510.79057,7609.157164852688
2274,6024.94599,6168.711647671131
2275,4926.27902,5226.004069127295
2276,7945.18784,7625.211781047066
2277,7914.17118,7840.0119020773855
2278,5696.02606,5636.8445493559775
2279,6826.20873,6712.8612053064535
2280,4926.27902,5462.1118995629695
2281,5225.16307,5136.381102546733
2282,6528.79888,6533.423309587502
2283,3866.79896,4005.644156606504
2284,3244.32926,3343.3348408478423
2285,5882.96562,5875.202639659095
2286,5837.21503,5353.671767330434
2287,7829.514,7854.089790086167
2288,6615.69006,6506.551349079025
2289,6869.7776,6847.665324861871
2290,5739.68029,6244.7531800487595
2291,6621.25081,6322.997499242636
2292,7924.51678,7550.564080079188
2293,7829.47294,7746.199794351691
2294,7013.00281,7398.971961665611
2295,6493.63712,6908.989989488233
2296,6901.65894,6868.746224738719
2297,6526.98819,6922.786991342138
2298,5954.51315,6066.946630674753
2299,6528.79888,7257.506652547909
2300,8605.19995,8018.605474211843
2301,5291.89688,5262.707905910516
2302,6299.22636,6376.6738207705275
2303,4924.35736,5009.60273085978
2304,6187.95188,6224.362173997761
2305,6608.04163,6654.339556758514
2306,5046.45734,5120.719376906276
2307,3049.26032,3078.778163578865
2308,6958.17479,7126.572550438603
2309,6376.66256,6353.856756991365
2310,7423.46988,7462.888252648452
2311,6237.20605,6131.852201489084
2312,6135.69998,6112.528151516761
2313,5004.15434,6094.6849904722585
2314,5902.33288,5788.562328128872
2315,5221.35741,5097.528275994473
2316,4489.22384,4399.303194262338
2317,8086.38881,7858.62378817494
2318,6673.304,6977.996499542129
2319,5865.38472,5616.747708742438
2320,7804.62795,7827.425565095182
2321,6071.2289,6103.297609971534
2322,4201.43596,3857.6367206222876
2323,5966.71128,6180.021045978654
2324,4572.12637,4324.858748372397
2325,6620.09877,6397.489084774421
2326,5817.18527,5405.999048477952
2327,3748.46547,3679.396851972624
2328,7163.9441,7361.15951757826
2329,7778.34916,7712.794849599224
2330,7732.22522,7849.634602148253
2331,5395.33158,5871.201128629145
2332,5356.87186,5542.546305051495
2333,4705.62653,4697.005599271542
2334,4247.50893,4280.569800896292
2335,6806.49269,6673.940721870818
2336,4673.38052,4603.164773027187
2337,6826.20873,6813.216190310031
2338,6941.82413,6732.50361738872
2339,5902.33288,5754.841336446963
2340,5063.85109,4931.208349461023
2341,5234.74696,5635.946924122098
2342,5482.0813,5456.416290232924
2343,7529.17505,7367.127791546096
2344,4930.61903,5202.323404645278
2345,4476.81146,5406.947112989901
2346,5086.60991,5147.4742044124905
2347,7428.83442,6811.985438686665
2348,6663.00068,7232.454124825574
2349,3911.42225,3949.1350540722815
2350,7884.56772,7566.204517055296
2351,5291.89688,5265.0285251364
2352,5892.161,5872.636936533247
2353,6771.67497,6264.450782757158
2354,5330.36931,5425.065027229384
2355,6526.98819,6466.670460922465
2356,7174.6649,7078.205687621761
2357,6887.46649,7157.431229093079
2358,4560.22361,4868.739475589742
2359,6540.10545,6932.359469982624
2360,4936.01177,5030.050752488729
2361,2452.68075,3435.5963508642953
2362,3941.25512,4019.761482821419
2363,6822.97163,6864.853396995135
2364,5728.74828,5935.919743926126
2365,5807.00693,5928.303699360888
2366,4641.00151,4807.326435292853
2367,6465.37205,6669.369274385455
2368,5246.52146,5462.437412054329
2369,3712.99786,3733.679665767426
2370,6691.04322,7185.647226777783
2371,5919.43076,5743.0800014786855
2372,6801.32393,6506.883533601143
2373,6779.98166,6305.8599870699
2374,5735.13303,5852.0046488783155
2375,5388.50369,5070.883256119172
2376,6836.39728,6775.3942712408425
2377,4700.57615,5006.696054370526
2378,6702.78038,6641.502635871675
2379,4177.0152,4316.986691359269
2380,7117.95038,7494.277249694576
2381,4584.45355,4460.268632727904
2382,7181.42522,7417.0929332504675
2383,4684.89321,4228.192339061987
2384,7064.16978,7136.838959237055
2385,7532.82953,7473.813083803281
2386,7004.01554,7583.566294500626
2387,4493.64409,4708.880937997023
2388,3764.31973,3884.662029834073
2389,4868.21145,4909.852431554571
2390,7174.6649,7023.939066903236
2391,5033.68556,5170.320309942375
2392,7532.82953,7318.9717452174045
2393,6274.93484,6277.758298124525
2394,4644.60117,4483.299868700873
2395,7451.72563,7306.170400510568
2396,7159.33666,7490.278625216582
2397,5746.77703,5657.911287780724
2398,7175.06898,7296.208215684743
2399,8357.06722,8066.75377238488
2400,7235.77564,7133.96880365166
2401,6580.39696,6556.8389126640905
2402,8413.65966,8184.366630292352
2403,7554.4683,7190.571709287025
2404,4905.49871,5029.952420278449
2405,4336.10096,4121.933892872194
2406,3937.91539,3903.953279137133
2407,5639.4452,5754.712048452722
2408,7829.47294,7793.908457888028
2409,5016.74159,5403.519769330509
2410,5330.63134,5422.271113410829
2411,6543.97182,6572.065550527415
2412,5005.32997,5215.627761202513
2413,5544.62172,5935.764801211153
2414,8711.20896,4347.051707320401
2415,6033.77856,6543.886071356617
2416,7738.88171,7888.298330893085
2417,5722.57676,5598.900404245898
2418,8212.79289,7233.176909347669
2419,5322.84043,5235.168704724798
2420,6060.64149,6113.499124887043
2421,6292.96076,6120.466412084497
2422,6575.59267,6898.808246333858
2423,5722.57676,5675.711836206672
2424,5852.8742,5846.193237208463
2425,5601.20531,6153.025482712019
2426,5538.91301,5176.267417496318
2427,6806.49269,7053.151749206667
2428,7858.68558,8283.179168169874
2429,3269.27176,3328.036724041708
2430,6480.80815,6050.404933632657
2431,7565.10416,7570.124064461954
2432,6862.90839,6227.513806125044
2433,5377.27086,5287.926844266694
2434,4232.76231,4063.3376474769266
2435,6795.88187,7017.400721804632
2436,6754.44894,6419.061053394478
2437,5605.221,4900.541732753991
2438,4166.29973,4458.065799571075
2439,7536.09687,7327.122045236712
2440,6132.41738,6274.480761936415
2441,5291.89688,5327.693556051612
2442,3238.02815,3369.912794981783
2443,5296.61109,5689.819663699271
2444,6848.62622,6450.55491825191
2445,7565.21124,7565.046895386018
2446,4968.60117,4837.957002439318
2447,5862.80545,5472.842996414358
2448,6244.19576,6452.83769340843
2449,7738.88171,7274.020390544072
2450,8116.53175,8064.921587088618
2451,6515.26145,6787.263599731432
2452,6277.16867,6155.198527269415
2453,7521.71436,7610.6705701441315
2454,5462.13394,5428.840247128783
2455,4290.96488,4879.713054401143
2456,6188.47714,5903.747388238942
2457,4576.10071,4109.016891849818
2458,5009.96222,5390.533163130323
2459,6752.01695,6852.850901673304
2460,6608.04163,6114.426307708061
2461,6202.32702,6224.023905538263
2462,6898.39095,6464.165190996853
2463,7765.25632,7855.455984282475
2464,5454.63385,5352.1637174472235
2465,4433.53697,4582.962286005137
2466,3049.26032,3104.727824297219
2467,5674.02852,5858.889577733138
2468,6131.30938,6383.198714050508
2469,5686.12196,5837.648586784355
2470,6595.90158,6323.78647772536
2471,7945.18784,7991.831568637521
2472,7150.9817,7430.607645520628
2473,6397.35569,6194.051470664439
2474,4178.77206,4359.267597749569
2475,2379.90521,2628.5301166993977
2476,7231.02778,7318.14226344529
2477,5323.30034,5283.258777575151
2478,3923.90628,4077.4801926603322
2479,7369.68559,7046.038497389356
2480,4079.91244,4437.005718848974
2481,5217.13976,5239.899517378979
2482,6836.39728,6812.982887647064
2483,5942.42162,6499.598316231601
2484,7013.00281,7170.44330106469
2485,4813.45285,4555.442448918786
2486,4740.01505,5224.785257916297
2487,7064.16978,7410.5626304913785
2488,5596.22636,5722.190438989899
2489,4100.75917,4263.10112234366
2490,5954.51315,6244.251966668646
2491,5964.79111,6308.9227457375455
2492,5234.74696,5538.6772736343155
2493,6107.38247,5981.58995761014
2494,3269.27176,3528.024963253718
2495,5150.94289,5008.859795250482
2496,5453.99382,5510.16467571764
2497,3822.98167,4125.874692715253
2498,5556.3746,5628.00439819772
2499,7897.9319,7526.365047129737
2500,6575.59267,6796.223013034076
2501,6595.90158,6268.668312194339
2502,5628.8828,5501.158939616156
2503,7284.81478,7024.450115251086
2504,5429.68161,5176.429995178589
2505,4079.91244,4106.655497116879
2506,5931.7528,5986.4097946821785
2507,5728.74828,5868.714743912933
2508,4245.28573,4015.051724170695
2509,6626.8515,6727.046414882894
